isbn13,isbn10,title,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,title_and_subtitle,tagged_description,simple_categories,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,neutral,optimism,pride,realization,relief,remorse,sadness,surprise
9780806524276,0806524278,The Complete Films of Alfred Hitchcock,Robert A. Harris;Michael S. Lasky,Performing Arts,http://books.google.com/books/content?id=iWYk2j78ELwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A tribute to the undisputed master of terror and suspense and the visionary who revolutionised the art of filmmaking, this book covers everything from his 1922 silent film The Pleasure Garden to his final 1976 film, Family Plot, including such masterpieces as Vertigo, Psycho, Rear Window and The Birds, and the years of his popular television show, Alfred Hitchcock Presents. Complete with 450 b/w stills from his many films and a text that examines the background of each production, this is the ultimate portrait of the movie genius in all his cinematic glory.",2002.0,4.16,256.0,17.0,The Complete Films of Alfred Hitchcock,"9780806524276 A tribute to the undisputed master of terror and suspense and the visionary who revolutionised the art of filmmaking, this book covers everything from his 1922 silent film The Pleasure Garden to his final 1976 film, Family Plot, including such masterpieces as Vertigo, Psycho, Rear Window and The Birds, and the years of his popular television show, Alfred Hitchcock Presents. Complete with 450 b/w stills from his many films and a text that examines the background of each production, this is the ultimate portrait of the movie genius in all his cinematic glory.",Nonfiction,0.92557293176651,0.001089825644157827,0.001534470939077437,0.006453509442508221,0.12049063295125961,0.0015256301267072558,0.002089390531182289,0.0012546004727482796,0.0010491682915017009,0.005593900103121996,0.009044048376381397,0.0016979494830593467,0.0010580815142020583,0.005686481017619371,0.001810927176848054,0.009713703766465187,0.0008447852451354265,0.003314901376143098,0.0021972728427499533,0.00035462036612443626,0.9549601674079895,0.006558918859809637,0.011548363603651524,0.035387009382247925,0.0020523418206721544,0.0004647824680432677,0.002301156288012862,0.0031542072538286448
9780807014264,0807014265,Man's Search for Meaning,Viktor Emil Frankl,Psychology,http://books.google.com/books/content?id=dnJmBMv2jUUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A new gift edition of a modern classic, with supplemental photographs, speeches, letters, and essays Psychiatrist Viktor Frankl's memoir of life in Nazi death camps has riveted generations of readers. Based on Frankl's own experience and the stories of his patients, the book argues that we cannot avoid suffering but we can choose how to cope with it, find meaning in it, and move forward. Man's Search for Meaning has become one of the most influential books of our times, selling over twelve million copies worldwide. With a foreword by Harold S. Kushner, Frankl's classic is presented here in an elegant new edition with endpapers, supplementary photographs, and several of Frankl's previously unpublished letters, speeches, and essays.",1992.0,4.36,165.0,367.0,Man's Search for Meaning: An Introduction to Logotherapy,"9780807014264 A new gift edition of a modern classic, with supplemental photographs, speeches, letters, and essays Psychiatrist Viktor Frankl's memoir of life in Nazi death camps has riveted generations of readers. Based on Frankl's own experience and the stories of his patients, the book argues that we cannot avoid suffering but we can choose how to cope with it, find meaning in it, and move forward. Man's Search for Meaning has become one of the most influential books of our times, selling over twelve million copies worldwide. With a foreword by Harold S. Kushner, Frankl's classic is presented here in an elegant new edition with endpapers, supplementary photographs, and several of Frankl's previously unpublished letters, speeches, and essays.",Nonfiction,0.7080693244934082,0.0015255443286150694,0.0017830254510045052,0.006453509442508221,0.3766046464443207,0.014468774199485779,0.0049025691114366055,0.001886031124740839,0.004241631366312504,0.005593900103121996,0.009044048376381397,0.0018697784980759025,0.0006844103918410838,0.006908112671226263,0.0014458870282396674,0.0063517531380057335,0.0005618157447315753,0.004820231348276138,0.00369089562445879,0.0006888600764796138,0.9658109545707703,0.08292848616838455,0.004960107617080212,0.058848779648542404,0.002457231981679797,0.0010580839589238167,0.0028015810530632734,0.0021768754813820124
9780807062135,0807062138,Lorca & Jiménez,Federico Garcia Lorca,Literary Criticism,http://books.google.com/books/content?id=GWmpEcL4jxwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A collection of poems by two great twentieth-century poets, both in the original Spanish and in powerful English translations by Robert Bly. ""The two finest Spanish poets of this centurytwo of the greatest in any countrytheir verses fashioned into English by a third brilliant poet; could one who loves poetry ask for more?""Long Beach INDEPENDENT.",1997.0,4.35,208.0,112.0,Lorca & Jiménez,"9780807062135 A collection of poems by two great twentieth-century poets, both in the original Spanish and in powerful English translations by Robert Bly. ""The two finest Spanish poets of this centurytwo of the greatest in any countrytheir verses fashioned into English by a third brilliant poet; could one who loves poetry ask for more?""Long Beach INDEPENDENT.",Nonfiction,0.16028109192848206,0.001089825644157827,0.001534470939077437,0.00883046630769968,0.06804993003606796,0.0009147392120212317,0.023243892937898636,0.1394214630126953,0.002830089069902897,0.005940838251262903,0.009044048376381397,0.002087735803797841,0.0006433890666812658,0.0043250699527561665,0.001050856662914157,0.0013705722521990538,0.00039013498462736607,0.0016943661030381918,0.00743108382448554,0.00035462036612443626,0.9549601674079895,0.004847189411520958,0.0009522093459963799,0.040361449122428894,0.0006857569678686559,0.0004028234106954187,0.002301156288012862,0.0032830266281962395
9780807066812,0807066818,Art and Culture,Clement Greenberg,Art,http://books.google.com/books/content?id=lFMkAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Culture - Art in Paris - Abstract, Representational art - New Sculpture - Modernist Sculpture - Byzantine parallels - Modernist painting - Art in the United States - Literature.",1961.0,3.92,288.0,442.0,Art and Culture: Critical Essays,"9780807066812 Culture - Art in Paris - Abstract, Representational art - New Sculpture - Modernist Sculpture - Byzantine parallels - Modernist painting - Art in the United States - Literature.",Nonfiction,0.00497800949960947,0.002058472251519561,0.001725649693980813,0.006453509442508221,0.022920334711670876,0.0008596854167990386,0.004545613657683134,0.002002499997615814,0.0010161612881347537,0.005593900103121996,0.009044048376381397,0.0028471897821873426,0.0010094300378113985,0.0023365707602351904,0.0017759054899215698,0.0013705722521990538,0.00045810570009052753,0.0016943661030381918,0.0015067231142893434,0.00037826740299351513,0.9597667455673218,0.002142632147297263,0.0004423527279868722,0.017015798017382622,0.0005002192920073867,0.0004028234106954187,0.002301156288012862,0.0019487944664433599
9780807071274,0807071277,You Can't be Neutral on a Moving Train,Howard Zinn,Biography & Autobiography,http://books.google.com/books/content?id=BShAI0hXbAcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"“An inspiring autobiography . . . in the tradition of Martin Luther King’s ‘Letter from a Birmingham Jail.’ ” —Maureen Corrigan, Fresh Air, National Public Radio Beacon Press is proud to publish a new edition of the classic memoir by one of our most lively, influential, and engaged teachers and activists. Howard Zinn, author of A People’s History of the United States, tells his personal stories about more than thirty years of fighting for social change, from teaching at Spelman College to recent protests against war. A former bombardier in WWII, Zinn emerged in the civil rights movement as a powerful voice for justice. Although he’s a fierce critic, he gives us reason to hope that by learning from history and engaging politically, we can make a difference in the world. “A teacher who committed his politically engaged life to the belief that love is a command to action.” —Colman McCarthy, The Washington Post “A powerful, politically electric book from one of the most engaging social critics in the nation.” —Jonathan Kozol “Zinn explains his involvement in the struggles for civil rights, against war and in support of organized labor. . . . These are lively tales.” —The New York Times Book Review Howard Zinn, author of A People’s History of the United States and Three Strikes, lives near Boston.",2002.0,4.3,214.0,2430.0,You Can't be Neutral on a Moving Train: A Personal History of Our Times,"9780807071274 “An inspiring autobiography . . . in the tradition of Martin Luther King’s ‘Letter from a Birmingham Jail.’ ” —Maureen Corrigan, Fresh Air, National Public Radio Beacon Press is proud to publish a new edition of the classic memoir by one of our most lively, influential, and engaged teachers and activists. Howard Zinn, author of A People’s History of the United States, tells his personal stories about more than thirty years of fighting for social change, from teaching at Spelman College to recent protests against war. A former bombardier in WWII, Zinn emerged in the civil rights movement as a powerful voice for justice. Although he’s a fierce critic, he gives us reason to hope that by learning from history and engaging politically, we can make a difference in the world. “A teacher who committed his politically engaged life to the belief that love is a command to action.” —Colman McCarthy, The Washington Post “A powerful, politically electric book from one of the most engaging social critics in the nation.” —Jonathan Kozol “Zinn explains his involvement in the struggles for civil rights, against war and in support of organized labor. . . . These are lively tales.” —The New York Times Book Review Howard Zinn, author of A People’s History of the United States and Three Strikes, lives near Boston.",Nonfiction,0.5419791340827942,0.01647155173122883,0.007792896591126919,0.01683935523033142,0.4082980751991272,0.020210912451148033,0.002502594143152237,0.004347852896898985,0.10671752691268921,0.015646930783987045,0.014152372255921364,0.005680366884917021,0.01103901769965887,0.10125356912612915,0.007370642386376858,0.010892531834542751,0.00476683396846056,0.03554370254278183,0.004874596372246742,0.0025395185220986605,0.9608333110809326,0.816092848777771,0.21563449501991272,0.11205282807350159,0.01982937939465046,0.002477810485288501,0.011660207062959671,0.0056932116858661175
9780807085738,0807085731,When the Rivers Run Dry,Fred Pearce,Nature,http://books.google.com/books/content?id=C0_q-90H1aAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Traveling to more than thirty countries to define the scientific, economic, and historical dimensions of the water crisis, offers a solution based on managing the water cycle for the maximum social good, rather than pure self-interest.",2006.0,3.95,336.0,642.0,"When the Rivers Run Dry: Water, the Defining Crisis of the Twenty-first Century","9780807085738 Traveling to more than thirty countries to define the scientific, economic, and historical dimensions of the water crisis, offers a solution based on managing the water cycle for the maximum social good, rather than pure self-interest.",Nonfiction,0.00497800949960947,0.001089825644157827,0.001534470939077437,0.006453509442508221,0.2525375783443451,0.0035100753884762526,0.00356875522993505,0.000984524260275066,0.0036070512142032385,0.008855567313730717,0.010061971843242645,0.0014689203817397356,0.0006433890666812658,0.001905130920931697,0.001050856662914157,0.0013705722521990538,0.00039013498462736607,0.0016943661030381918,0.0009152392740361392,0.0005153039819560945,0.9549601674079895,0.024758674204349518,0.0005397051572799683,0.05452408269047737,0.001317729358561337,0.000806752999778837,0.002301156288012862,0.0009003463201224804
9780807612743,080761274X,A Persian requiem,Sīmīn Dānishvar,Fiction,http://books.google.com/books/content?id=yTYmAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Chronicles the life of Zari, the wife of a feudal landlord, as she attempts to preserve her family amidst the turbulence of the British occupation of southern Persia during World War II",1992.0,3.89,279.0,48.0,A Persian requiem: a novel,"9780807612743 Chronicles the life of Zari, the wife of a feudal landlord, as she attempts to preserve her family amidst the turbulence of the British occupation of southern Persia during World War II",Fiction,0.007853454910218716,0.00195344933308661,0.0010449556866660714,0.004437755793333054,0.044652149081230164,0.005573827773332596,0.0009294425835832953,0.0006006588810123503,0.0031464844942092896,0.006409806665033102,0.00399858970195055,0.0023423144593834877,0.0008750465349294245,0.0017827436095103621,0.0035120942629873753,0.0018451034557074308,0.0014816385228186846,0.004442877601832151,0.0011411454761400819,0.001272492459975183,0.9217907190322876,0.006714832503348589,0.001552844070829451,0.023429227992892265,0.0027151249814778566,0.0012192497961223125,0.012936798855662346,0.0007323602330870926
9780807615324,0807615323,Einstein's 1912 manuscript on the special theory of relativity,Albert Einstein,Biography & Autobiography,http://books.google.com/books/content?id=1KxYwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The influence of Einstein's contributions on so many branches of physics is such that if one wanted to describe its full extent, it would be hard to know where to begin. His work and discoveries are so fundamental that each achievement alone would have gu",2003.0,4.41,174.0,17.0,Einstein's 1912 manuscript on the special theory of relativity,"9780807615324 The influence of Einstein's contributions on so many branches of physics is such that if one wanted to describe its full extent, it would be hard to know where to begin. His work and discoveries are so fundamental that each achievement alone would have gu",Nonfiction,0.6888977289199829,0.0006437886622734368,0.0010775348637253046,0.010078895837068558,0.17018769681453705,0.001984877046197653,0.24659791588783264,0.00596762727946043,0.0012640992645174265,0.008261683396995068,0.014868550933897495,0.0016466695815324783,0.0010449278634041548,0.0036041883286088705,0.001106355688534677,0.008259137161076069,0.0004439590557012707,0.0022536402102559805,0.0014449813170358539,0.0009424008312635124,0.5306251049041748,0.012060454115271568,0.006597976665943861,0.0934569239616394,0.0015298910439014435,0.0007026634411886334,0.0011550994822755456,0.003652724204584956
9780807831090,0807831093,Jasmine and Stars,Fatemeh Keshavarz,Literary Criticism,http://books.google.com/books/content?id=-9PsdDIKEPoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"In a direct, frank, and intimate exploration of Iranian literature and society, scholar, teacher, and poet Fatemeh Keshavarz challenges popular perceptions of Iran as a society bereft of vitality and joy. Her fresh perspective on present day Iran provides",2007.0,3.63,174.0,252.0,Jasmine and Stars: Reading More Than Lolita in Tehran,"9780807831090 In a direct, frank, and intimate exploration of Iranian literature and society, scholar, teacher, and poet Fatemeh Keshavarz challenges popular perceptions of Iran as a society bereft of vitality and joy. Her fresh perspective on present day Iran provides",Nonfiction,0.01588219590485096,0.0009675730834715068,0.0019376681884750724,0.03851843252778053,0.08730757236480713,0.0013231030898168683,0.003361239330843091,0.0010696632089093328,0.0013533495366573334,0.15042878687381744,0.04033965617418289,0.0025575868785381317,0.0024555774871259928,0.0013789895456284285,0.0009839273989200592,0.0019027647795155644,0.001119020627811551,0.001190889161080122,0.0006472116801887751,0.0012080312008038163,0.9084411263465881,0.005842073354870081,0.0008040467509999871,0.06102832406759262,0.0016329593490809202,0.001389779383316636,0.02279706299304962,0.001116441679187119
9780807842591,0807842591,The Scotch-Irish,James G. Leyburn,History,http://books.google.com/books/content?id=r9TX6swm_5kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Dispelling much of what he terms the 'mythology' of the Scotch-Irish, James Leyburn provides an absorbing account of their heritage. He discusses their life in Scotland, when the essentials of their character and culture were shaped; their removal to Northern Ireland and the action of their residence in that region upon their outlook on life; and their successive migrations to America, where they settled especially in the back-country of Pennsylvania, Virginia, the Carolinas, and Georgia, and then after the Revolutionary War were in the van of pioneers to the west.",1989.0,3.97,377.0,198.0,The Scotch-Irish: A Social History,"9780807842591 Dispelling much of what he terms the 'mythology' of the Scotch-Irish, James Leyburn provides an absorbing account of their heritage. He discusses their life in Scotland, when the essentials of their character and culture were shaped; their removal to Northern Ireland and the action of their residence in that region upon their outlook on life; and their successive migrations to America, where they settled especially in the back-country of Pennsylvania, Virginia, the Carolinas, and Georgia, and then after the Revolutionary War were in the van of pioneers to the west.",Nonfiction,0.019569197669625282,0.001089825644157827,0.001534470939077437,0.007510466501116753,0.12232077121734619,0.0010133842006325722,0.00463994313031435,0.0016327701741829515,0.0011467093136161566,0.005593900103121996,0.014296420849859715,0.0014689203817397356,0.0006433890666812658,0.001905130920931697,0.001050856662914157,0.002037288388237357,0.00039013498462736607,0.0016943661030381918,0.0010847439989447594,0.00035992992343381047,0.9549601674079895,0.004830412101000547,0.0004581146058626473,0.03737891465425491,0.0005002192920073867,0.0004705469182226807,0.002301156288012862,0.0009003463201224804
9780809015450,0809015455,The Transcendence of the Ego,Jean-Paul Sartre,Philosophy,http://books.google.com/books/content?id=17150PDhLu4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Transcendence of the Ego may be regarded as a turning-point in the philosophical development of Jean-Paul Sartre. Prior to the writing of this essay, published in France in 1937, Sartre had been intimately acquainted with the phenomenological movement which originated in Germany with Edmund Husserl. It is a fundamental tenet of Husserl, the notion of a transcendent ego, which is here attacked by Sartre. This disagreement with Husserl has great importance for Sartre and facilitated the transition from phenomenology to the doctrine of Being and Nothingness.",1957.0,3.82,120.0,594.0,The Transcendence of the Ego: An Existentialist Theory of Consciousness,"9780809015450 The Transcendence of the Ego may be regarded as a turning-point in the philosophical development of Jean-Paul Sartre. Prior to the writing of this essay, published in France in 1937, Sartre had been intimately acquainted with the phenomenological movement which originated in Germany with Edmund Husserl. It is a fundamental tenet of Husserl, the notion of a transcendent ego, which is here attacked by Sartre. This disagreement with Husserl has great importance for Sartre and facilitated the transition from phenomenology to the doctrine of Being and Nothingness.",Nonfiction,0.18313665688037872,0.0016812713583931327,0.001534470939077437,0.00885087251663208,0.36463138461112976,0.0016107053961604834,0.01484996359795332,0.0016688820905983448,0.0011021437821909785,0.010655321180820465,0.01124393567442894,0.001802277285605669,0.0011039274977520108,0.001905130920931697,0.0012003177544102073,0.012069673277437687,0.0005232946714386344,0.002774568973109126,0.001914309454150498,0.0007105806143954396,0.9549601674079895,0.011307339183986187,0.005326760932803154,0.24173536896705627,0.00309477630071342,0.001046756631694734,0.002301156288012862,0.002021740423515439
9780809015566,0809015560,The Weimar Republic,Detlev J. K. Peukert,History,http://books.google.com/books/content?id=eqg4Egom2jYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Offers a political, social, and economic analysis of the Weimar Republic and explores how a politically liberal and culturally progressive advanced society could slide into fascism.",1993.0,3.82,360.0,190.0,The Weimar Republic,"9780809015566 Offers a political, social, and economic analysis of the Weimar Republic and explores how a politically liberal and culturally progressive advanced society could slide into fascism.",Nonfiction,0.00497800949960947,0.001089825644157827,0.001534470939077437,0.006453509442508221,0.07798099517822266,0.0018197206081822515,0.005831299349665642,0.003941743168979883,0.0034952776040881872,0.005593900103121996,0.009044048376381397,0.001589725143276155,0.0006433890666812658,0.001905130920931697,0.0023934324271976948,0.0013705722521990538,0.00039013498462736607,0.0016943661030381918,0.001227741944603622,0.0006878301501274109,0.9549601674079895,0.016033170744776726,0.0004335329285822809,0.019911976531147957,0.0005002192920073867,0.0004028234106954187,0.002301156288012862,0.0009003463201224804
9780809166589,0809166585,Love You Until...,Lisa McCourt,Religion,http://books.google.com/books/content?id=ftwAEH5r7WIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Mama and Mike take turns saying that they will love each other until a fish rides a bike, the mountains go flat, and marshmallows grow on a tree.",1999.0,4.67,32.0,3.0,Love You Until...,"9780809166589 Mama and Mike take turns saying that they will love each other until a fish rides a bike, the mountains go flat, and marshmallows grow on a tree.",Nonfiction,0.00497800949960947,0.0035906159318983555,0.0025283838622272015,0.006453509442508221,0.03890556842088699,0.005007233005017042,0.002089390531182289,0.0011410672450438142,0.005100430455058813,0.005593900103121996,0.009044048376381397,0.0014689203817397356,0.0006433890666812658,0.005561150144785643,0.001050856662914157,0.0013705722521990538,0.00044447946129366755,0.01081464346498251,0.25873273611068726,0.0003555873699951917,0.9549601674079895,0.006439673248678446,0.0005818209610879421,0.008665140718221664,0.0006509734666906297,0.0005258491146378219,0.002301156288012862,0.0009599801269359887
9780809230419,0809230410,Wooden: A Lifetime of Observations and Reflections On and Off the Court,John Wooden,Biography & Autobiography,http://books.google.com/books/content?id=4XXymAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"NATIONAL BESTSELLER ""I am just a common man who is true to his beliefs.""--John Wooden Evoking days gone by when coaches were respected as much for their off-court performances as for their success on the court, Wooden presents the timeless wisdom of legendary basketball coach John Wooden. In honest and telling passages about virtually every aspect of life, Coach shares his personal philosophy on family, achievement, success, and excellence. Raised on a small farm in south-central Indiana, he offers lessons and wisdom learned throughout his career at UCLA, and life as a dedicated husband, father, and teacher. These lessons, along with personal letters from Bill Walton, Denny Crum, Kareem Abdul-Jabbar, and Bob Costas, among others, have made Wooden: A Lifetime of Observations and Reflections on and off the Court an inspirational classic.",1997.0,4.45,201.0,3216.0,Wooden: A Lifetime of Observations and Reflections On and Off the Court,"9780809230419 NATIONAL BESTSELLER ""I am just a common man who is true to his beliefs.""--John Wooden Evoking days gone by when coaches were respected as much for their off-court performances as for their success on the court, Wooden presents the timeless wisdom of legendary basketball coach John Wooden. In honest and telling passages about virtually every aspect of life, Coach shares his personal philosophy on family, achievement, success, and excellence. Raised on a small farm in south-central Indiana, he offers lessons and wisdom learned throughout his career at UCLA, and life as a dedicated husband, father, and teacher. These lessons, along with personal letters from Bill Walton, Denny Crum, Kareem Abdul-Jabbar, and Bob Costas, among others, have made Wooden: A Lifetime of Observations and Reflections on and off the Court an inspirational classic.",Nonfiction,0.6545948386192322,0.0012811369961127639,0.0015679432544857264,0.008773164823651314,0.49216875433921814,0.008176363073289394,0.002089390531182289,0.000984524260275066,0.0012926438357681036,0.008289014920592308,0.009044048376381397,0.0014689203817397356,0.0009945451747626066,0.002395081566646695,0.001050856662914157,0.012131764553487301,0.0010197967058047652,0.0033718515187501907,0.001622863463126123,0.00035462036612443626,0.9549601674079895,0.010799030773341656,0.010476479306817055,0.03769019991159439,0.0033071921207010746,0.0007781831081956625,0.0029513074550777674,0.00145451701246202
9780809530953,0809530953,Manna from Heaven,Roger Zelazny;Steven Brust;Scott Zrubeck,Fiction,http://books.google.com/books/content?id=GhIRPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This new collection includes all five previously uncollected ""Amber"" stories, plus the prologue from the rare limited edition of Trumps of Doom, and sixteen other fantasy and science fiction stories (including a collaboration with Harlan Ellison).",2003.0,3.95,255.0,334.0,Manna from Heaven,"9780809530953 This new collection includes all five previously uncollected ""Amber"" stories, plus the prologue from the rare limited edition of Trumps of Doom, and sixteen other fantasy and science fiction stories (including a collaboration with Harlan Ellison).",Fiction,0.006267915479838848,0.0021775735076516867,0.001534470939077437,0.006453509442508221,0.052131179720163345,0.0008596854167990386,0.004441829398274422,0.0023547334130853415,0.0018031278159469366,0.005593900103121996,0.009044048376381397,0.0014689203817397356,0.0006433890666812658,0.004100052174180746,0.0013386070495471358,0.0013705722521990538,0.00039013498462736607,0.0020805594976991415,0.0012703792890533805,0.00041993524064309895,0.9549601674079895,0.006123210769146681,0.0005298338946886361,0.025186404585838318,0.000576016609556973,0.0004028234106954187,0.002301156288012862,0.002360596088692546
9780809556038,0809556030,Toast,Charles Stross,Comics & Graphic Novels,http://books.google.com/books/content?id=LZznAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Short story collection containing such gems as ""Antibodies,"" ""Bear Trap,"" ""Extracts from the Club Diary,"" ""A Colder War,"" ""TOAST: A con report,"" ""A Boy and His God,"" ""Ship of Fools,"" ""Dechlorinating the Moderator,"" ""Yellow Snow"", ""Big Brother Iron"", ""Lobsters"".",2005.0,3.8,247.0,922.0,Toast,"9780809556038 Short story collection containing such gems as ""Antibodies,"" ""Bear Trap,"" ""Extracts from the Club Diary,"" ""A Colder War,"" ""TOAST: A con report,"" ""A Boy and His God,"" ""Ship of Fools,"" ""Dechlorinating the Moderator,"" ""Yellow Snow"", ""Big Brother Iron"", ""Lobsters"".",Fiction,0.00497800949960947,0.015945864841341972,0.0020892433822155,0.009416948072612286,0.022920334711670876,0.0008596854167990386,0.002089390531182289,0.0015083036851137877,0.0010161612881347537,0.005593900103121996,0.009044048376381397,0.0023456995841115713,0.0012432141229510307,0.003611700376495719,0.0013849342940375209,0.0013705722521990538,0.00039013498462736607,0.004025924485176802,0.0008973359945230186,0.0003997657331638038,0.9549601674079895,0.0026007560081779957,0.0004645224253181368,0.008665140718221664,0.0005002192920073867,0.0004028234106954187,0.002301156288012862,0.0014610555954277515
9780809596812,0809596814,Anna Karenina,Leo Nikolayevich Tolstoy;Leo Tolstoy;Constance Garnett,Fiction,http://books.google.com/books/content?id=FJKFPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Anna Karenina may be the greatest single novel ever written; it may also be just plainly and sublimely good. Regardless, there is no doubt that Anna Karenina (generally considered Tolstoy's finest novel) is a sublime achievement. Anna, miserable in a loveless marriage, succumbs to the desire for the dashing Vronsky. That sort of thing didn't stand one in good stead in 19th-century Russia; bad goes to worse, and the end Anna comes to is the stuff of legend. Tolstoy seamlessly captures a weaves a tapestry of Russian society -- as Matthew Arnold wrote in his celebrated essay on Tolstoy, We are not to take Anna Karenina as a work of art; we are to take it as a piece of life. One of the greatest love stories in world literature. -- Vladimir Nabokov",2004.0,4.04,740.0,28.0,Anna Karenina,"9780809596812 Anna Karenina may be the greatest single novel ever written; it may also be just plainly and sublimely good. Regardless, there is no doubt that Anna Karenina (generally considered Tolstoy's finest novel) is a sublime achievement. Anna, miserable in a loveless marriage, succumbs to the desire for the dashing Vronsky. That sort of thing didn't stand one in good stead in 19th-century Russia; bad goes to worse, and the end Anna comes to is the stuff of legend. Tolstoy seamlessly captures a weaves a tapestry of Russian society -- as Matthew Arnold wrote in his celebrated essay on Tolstoy, We are not to take Anna Karenina as a work of art; we are to take it as a piece of life. One of the greatest love stories in world literature. -- Vladimir Nabokov",Fiction,0.8946378231048584,0.0039021240081638098,0.0032258264254778624,0.10154841095209122,0.2048075944185257,0.0046767015010118484,0.003019275376573205,0.002837325446307659,0.10391370207071304,0.23340143263339996,0.18838652968406677,0.020062994211912155,0.005027612671256065,0.00472645740956068,0.0016214163042604923,0.010483035817742348,0.002689665649086237,0.009765303693711758,0.6496735215187073,0.0014111846685409546,0.9642928242683411,0.012782886624336243,0.004354223608970642,0.04821334406733513,0.0032012960873544216,0.004532868508249521,0.10194069147109985,0.004979141056537628
9780810111134,0810111136,"Billy Budd, Sailor and Other Uncompleted Writings",Herman Melville,Fiction,http://books.google.com/books/content?id=MZMGwwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""The new reading text of Billy Budd, Sailor in this volume is based on a corrected version (also printed here) of the ""Genetic Text"" that was prepared by Harrison Hayford and originally published in 1962 by the University of Chicago Press in a volume edited by Hayford and Merton M. Sealts, Jr. This new reading text employs different editorial principles from those followed in the 1962 volume. Portions of the introduction and notes to that volume have also been used here in an extensively revised form.""",2017.0,3.11,1016.0,9.0,"Billy Budd, Sailor and Other Uncompleted Writings: Billy Budd, Sailor, Weeds and Wildings, Parthenope, Uncollected Prose, Uncollected Poetry","9780810111134 ""The new reading text of Billy Budd, Sailor in this volume is based on a corrected version (also printed here) of the ""Genetic Text"" that was prepared by Harrison Hayford and originally published in 1962 by the University of Chicago Press in a volume edited by Hayford and Merton M. Sealts, Jr. This new reading text employs different editorial principles from those followed in the 1962 volume. Portions of the introduction and notes to that volume have also been used here in an extensively revised form.""",Fiction,0.0057122004218399525,0.0028023524209856987,0.005121969152241945,0.013145961798727512,0.10241873562335968,0.0012285489356145263,0.013198621571063995,0.0018500385340303183,0.0011372577864676714,0.010182169266045094,0.014515443705022335,0.00271022692322731,0.0015163760399445891,0.003014896297827363,0.0016357928980141878,0.0011855214834213257,0.0005027532461099327,0.0033061187714338303,0.0015172549756243825,0.0005571874207817018,0.967556893825531,0.005679863505065441,0.000666376727167517,0.16231487691402435,0.0007962085073813796,0.0004958246718160808,0.0027486702892929316,0.0026646130718290806
